"PUB_ID_C","SKU","ISBN","TITLE","CUSTOMER_NAME","A_STATUS","BOOKTYPEID","CARTON_QTY","WEIGHT","BOOKGROUP","BOOKTYPEDESC","US_INGRAM_GAP_LIST_PRICE"
"6010036","1501104640","9781501104640","Pearl in the Mist","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501104659","9781501104657","Possess Me at Midnight","Simon & Schuster","production","320","18",".702","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501104667","9781501104664","Pretty Woman","Simon & Schuster","production","320","16",".819","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501104675","9781501104671","Primal Instincts","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501104683","9781501104688","Primal Needs","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501104691","9781501104695","Puppet","Simon & Schuster","production","320","12",".972","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501104705","9781501104701","Master of Torment","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107011","9781501107016","RAISING ATLANTIS","Simon & Schuster","production","320","18",".698","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","150110702X","9781501107023","SCANDAL IN SCOTLAND","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107038","9781501107030","SHATTERED VINE: BOOK THREE OF THE V","Simon & Schuster","production","320","14",".85","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107046","9781501107047","SLEEPLESS IN SCOTLAND","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107054","9781501107054","SLIVER OF SHADOW","Simon & Schuster","production","320","16",".789","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107062","9781501107061","SOUL SO WICKED","Simon & Schuster","production","320","20",".667","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107070","9781501107078","STAR TREK: CAST NO SHADOW","Simon & Schuster","production","320","18",".732","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107089","9781501107085","STAR TREK: DEEP SPACE NINE: WARPATH","Simon & Schuster","production","320","18",".728","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107097","9781501107092","STAR TREK: DEPARTMENT OF TEMPORAL I","Simon & Schuster","production","320","12","1.002","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107119","9781501107115","STAR TREK: MIRROR UNIVERSE: THE SOR","Simon & Schuster","production","320","14",".914","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107127","9781501107122","STAR TREK: MIRROR UNIVERSE: RISE LI","Simon & Schuster","production","320","16",".819","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107143","9781501107146","STAR TREK: THAT WHICH DIVIDES","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107178","9781501107177","STAR TREK: THE NEXT GENERATION: GRE","Simon & Schuster","production","320","18",".732","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107186","9781501107184","STARLIGHT","Simon & Schuster","production","320","14",".85","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107194","9781501107191","STOLEN CHALICE","Simon & Schuster","production","320","14",".914","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107216","9781501107214","TALK OF THE TOWN","Simon & Schuster","production","320","14",".85","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107232","9781501107238","TEMPT ME IF YOU CAN","Simon & Schuster","production","320","18",".732","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107240","9781501107245","TEMPTED ALL NIGHT","Simon & Schuster","production","320","14",".884","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107259","9781501107252","THEN YOU HIDE","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107267","9781501107269","THREE LITTLE SECRETS","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107283","9781501107283","THRILL ME TO DEATH","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107291","9781501107290","TO SCOTLAND_ WITH LOVE","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107305","9781501107306","To Trust a Stranger","Simon & Schuster","production","320","14",".88","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107313","9781501107313","TRANS FATS","Simon & Schuster","production","320","34",".397","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107321","9781501107320","TWELFTH NIGHT SECRETS","Simon & Schuster","production","320","24",".546","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","150110733X","9781501107337","UNDER THE BOARDWALK","Simon & Schuster","production","320","14",".945","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107356","9781501107351","WAY BACK HOME","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107364","9781501107368","WED HIM BEFORE YOU BED HIM","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107496","9781501107498","What You Can't See","Simon & Schuster","production","320","14",".854","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107526","9781501107528","Wicked All Day","Simon & Schuster","production","320","14",".854","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107534","9781501107535","Wicked Gentleman","Simon & Schuster","production","320","14",".945","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107593","9781501107597","Brown-Eyed Girl","Simon & Schuster","production","320","18",".702","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107607","9781501107603","Disenchanted & Co.","Simon & Schuster","production","320","16",".819","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107658","9781501107658","Merlot Murders: A Wine Country Mystery","Simon & Schuster","production","320","18",".732","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107666","9781501107665","Now You See Her","Simon & Schuster","production","320","14",".85","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107674","9781501107672","Perils of Pursuing a Prince","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107682","9781501107689","Rogue Descendant","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107690","9781501107696","Targets of Opportunity","Simon & Schuster","production","320","12","1.093","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107704","9781501107702","Western Man and Leftover Love","Simon & Schuster","production","320","18",".728","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501107712","9781501107719","YEAR OF LIVING SCANDALOUSLY","Simon & Schuster","production","320","14",".854","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109456","9781501109454","RANGERS REVENGE EX-RANGERS #1","Simon & Schuster","production","320","30",".458","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109480","9781501109485","Stagecoach to Fort Dodge: Ex-Rangers #7: Wells Fargo and the Rise of the American Financial Services Industry","Simon & Schuster","production","320","30",".458","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109499","9781501109492","Shootout in Sendero (Exrangers 8)","Simon & Schuster","production","320","30",".458","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109502","9781501109508","Carston's Law (Exrangers 9)","Simon & Schuster","production","320","30",".458","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109715","9781501109713","Star Trek: Vanguard: Declassified","Simon & Schuster","production","320","16",".789","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109723","9781501109720","BAD FAITH","Simon & Schuster","production","320","14",".945","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109731","9781501109737","Ultimate Weight Solution Food Guide","Simon & Schuster","production","320","8","1.428","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109782","9781501109782","Strangled","Simon & Schuster","production","320","14",".88","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109936","9781501109935","Stranger from Nowhere (Exrangers 10): Stranger from Nowhere","Simon & Schuster","production","320","30",".458","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109944","9781501109942","South of the Border: The Ex-Rangers","Simon & Schuster","production","320","30",".458","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109960","9781501109966","FALCONS HEART","Simon & Schuster","production","320","14",".884","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109979","9781501109973","THIS DANGEROUS MAGIC","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109987","9781501109980","Twisted Roots","Simon & Schuster","production","320","16",".823","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501109995","9781501109997","No True Gentleman","Simon & Schuster","production","320","14",".914","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501110004","9781501110009","WASTELAND","Simon & Schuster","production","320","16",".778","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501110012","9781501110016","Bodies Left Behind","Simon & Schuster","production","320","12","1.067","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501110020","9781501110023","Rope: The Twisted Life and Crimes of Harvey Glatman","Simon & Schuster","production","320","14",".899","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501110047","9781501110047","STOLEN AWAY","Simon & Schuster","production","320","16",".838","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501110055","9781501110054","DADDY WAS THE BLACK DAHLI KILLER","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501110063","9781501110061","Killing Kind: A Thriller","Simon & Schuster","production","320","14",".926","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501110098","9781501110092","Relentless","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501111779","9781501111778","Broken Road, Volume 1","Simon & Schuster","production","320","22",".61","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam","15.99"
"6010036","1501111809","9781501111808","Forgotten Road, Volume 2","Simon & Schuster","production","320","24",".546","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam","15.99"
"6010036","1501115332","9781501115332","Sudoku Mania #2","Simon & Schuster","production","320","50",".276","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115340","9781501115349","Fall from Grace","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115359","9781501115356","KILLS","Simon & Schuster","production","320","12","1.002","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115367","9781501115363","Love Kills: A Britt Montero Novel","Simon & Schuster","production","320","18",".698","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115464","9781501115462","Morgan's Run","Simon & Schuster","production","320","8","1.644","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115480","9781501115486","Murder at the Academy Awards (R): A Red Carpet Murder Mystery","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115499","9781501115493","Unmasked: The Final Years of Michael Jackson","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115502","9781501115509","Exorsistah: X Returns","Simon & Schuster","production","320","20",".667","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115510","9781501115516","Lady of the West","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501115898","9781501115899","Hello, Hollywood","Simon & Schuster","production","320","20",".637","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501116576","9781501116575","600 Mile Stretch (Exrangers 6)","Simon & Schuster","production","320","30",".458","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501116622","9781501116629","You Gotta Play Hurt","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501116630","9781501116636","Payback","Simon & Schuster","production","320","20",".641","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501119230","9781501119231","GIRLS ON CAMPUS","Simon & Schuster","production","320","14",".884","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501119249","9781501119248","Freak","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501119257","9781501119255","PIANO TEACHER","Simon & Schuster","production","320","20",".671","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501121782","9781501121784","Kindling the Moon: An Arcadia Bell Novel","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501121790","9781501121791","Terok Nor: Dawn of the Eagles","Simon & Schuster","production","320","14",".88","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501121812","9781501121814","Golden Chance","Simon & Schuster","production","320","16",".823","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501121839","9781501121838","Exorsistah: X Restored","Simon & Schuster","production","320","22",".61","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501121847","9781501121845","Highlander Unbound","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501123726","9781501123726","Songs of Love and Death: All-Original Tales of Star-Crossed Love","Simon & Schuster","production","320","10","1.276","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501123750","9781501123757","Ric Flair: To Be the Man","Simon & Schuster","production","320","12",".972","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501123769","9781501123764","Brotherhoods: The True Story of Two Cops Who Murdered for the Mafia","Simon & Schuster","production","320","8","1.508","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501123777","9781501123771","Highlander Christmas","Simon & Schuster","production","320","18",".702","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501123785","9781501123788","Dead Letters","Simon & Schuster","production","320","28",".489","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501123793","9781501123795","Sealed with a Kiss","Simon & Schuster","production","320","26",".519","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501123807","9781501123801","Town Without a Zip","Simon & Schuster","production","320","22",".58","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501123815","9781501123818","Sweet Possession","Simon & Schuster","production","320","20",".637","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","150112708X","9781501127083","Godwink Effect, Volume 5: 7 Secrets to God's Signs, Wonders, and Answered Prayers","Simon & Schuster","production","320","28",".485","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam","16"
"6010036","1501127322","9781501127328","Almost Like Being in Love","Simon & Schuster","production","320","16",".789","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127330","9781501127335","Beneath the Skin: Book Three of the Maker's Song","Simon & Schuster","production","320","14",".85","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127349","9781501127342","Boyfriend from Hell","Simon & Schuster","production","320","16",".789","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127357","9781501127359","Caged Warrior: Dragon Kings Book One","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127365","9781501127366","City of the Dead","Simon & Schuster","production","320","12","1.002","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127373","9781501127373","Conquer the Dark","Simon & Schuster","production","320","18",".698","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127381","9781501127380","Crimson Wind","Simon & Schuster","production","320","18",".728","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127403","9781501127403","Darkness Forged in Fire: Book One of the Iron Elves","Simon & Schuster","production","320","10","1.249","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127411","9781501127410","Dead on the Delta","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127438","9781501127434","Demon","Simon & Schuster","production","320","16",".823","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127489","9781501127489","Fortune: Inside Wall Street's Game of Money, Media, and Manipulation","Simon & Schuster","production","320","10","1.127","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127594","9781501127595","Healthy Heart Food Counter","Simon & Schuster","production","320","14",".88","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127608","9781501127601","Willow","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127691","9781501127694","Twilight Before Christmas","Simon & Schuster","production","320","22",".607","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127713","9781501127717","Stranger in Her Bed","Simon & Schuster","production","320","18",".728","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127721","9781501127724","Sins of the Father: The True Story of a Family Running from the Mob","Simon & Schuster","production","320","12",".975","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127748","9781501127748","Shotgun Bride, Volume 2","Simon & Schuster","production","320","14",".88","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127780","9781501127786","Seduction of His Wife","Simon & Schuster","production","320","18",".728","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501127918","9781501127915","Seduce the Darkness","Simon & Schuster","production","320","16",".823","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128078","9781501128073","Devil Wears Plaid","Simon & Schuster","production","320","14",".854","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128094","9781501128097","Different Light","Simon & Schuster","production","320","14",".85","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128108","9781501128103","Eating Out Food Counter","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128116","9781501128110","Fat Counter: 7th Edition","Simon & Schuster","production","320","8","1.58","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128132","9781501128134","Highlander's Homecoming","Simon & Schuster","production","320","16",".762","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128140","9781501128141","Hour of Dust and Ashes","Simon & Schuster","production","320","20",".671","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128167","9781501128165","On Midnight Wings: Book Five of the Maker's Song","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128175","9781501128172","Personal Demons","Simon & Schuster","production","320","20",".667","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128183","9781501128189","Raider","Simon & Schuster","production","320","18",".702","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128205","9781501128202","Marcelli Princess","Simon & Schuster","production","320","20",".641","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128213","9781501128219","Last World War","Simon & Schuster","production","320","12",".972","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","150112823X","9781501128233","Csi: Crime Scene Investigation: Skin Deep","Simon & Schuster","production","320","18",".698","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128248","9781501128240","Mad River Road","Simon & Schuster","production","320","12","1.032","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128604","9781501128608","Raziel","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128612","9781501128615","Rebel","Simon & Schuster","production","320","16",".759","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128620","9781501128622","Return to Summerhouse","Simon & Schuster","production","320","14",".884","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128639","9781501128639","Rogue Wave","Simon & Schuster","production","320","16",".823","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128647","9781501128646","Scent of Jasmine","Simon & Schuster","production","320","14",".854","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128655","9781501128653","Seeker of Shadows","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501128965","9781501128967","Lies We Believe about God","Simon & Schuster","production","320","24",".549","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam","16"
"6010036","1501129937","9781501129933","Black Magic","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501129945","9781501129940","At Hidden Falls","Simon & Schuster","production","320","16",".793","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501130137","9781501130137","Alterant","Simon & Schuster","production","320","14",".85","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501130153","9781501130151","Silver Zombie: Delilah Street: Paranormal Investigator","Simon & Schuster","production","320","18",".732","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","150113017X","9781501130175","Star Trek Online: The Needs of the Many","Simon & Schuster","production","320","14",".854","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1501130188","9781501130182","Star Trek: The Next Generation: Indistinguishable from Magic","Simon & Schuster","production","320","12",".972","R","B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam",""
